,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14488311189002753,0.08442150992637841,0.21252785591090514,0.10193969834475966
1,3,0.1855755541633479,0.10810249439306181,0.26592831236799186,0.12896156703981043
2,6,0.19248072456341145,0.11204691586821629,0.2753455135894698,0.13358859509958268
3,9,0.19759970768259172,0.1149770982174344,0.28175697079368406,0.13685968851750455
4,12,0.2003922409589862,0.11678367710721094,0.2869456330055686,0.13921451335664015
5,15,0.2033532442788969,0.11829430234682527,0.2893674559293658,0.14063435961391527
6,18,0.20412033205927768,0.11901179325631496,0.29207335466115014,0.14180774789450815
7,Final,0.20496918751628007,0.11933786316776639,0.2924947447334957,0.14211231732824645
