,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
1,3,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
2,6,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
3,9,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
4,12,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
5,15,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
6,18,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
7,Final,0.00047133337087027475,0.0002266992256752442,0.0009589963731394842,0.0003608283373132452
